Time,POMh,POMo,MOM,DOM,QOM,MBA,MBD
919.0,NaN,NaN,0.14190721800606787,NaN,NaN,NaN,NaN
920.0,NaN,NaN,0.14191691029987208,NaN,NaN,NaN,NaN
921.0,NaN,NaN,0.1419266025936763,NaN,NaN,NaN,NaN
922.0,NaN,NaN,0.1419362948874805,NaN,NaN,NaN,NaN
923.0,NaN,NaN,0.1419459871812847,NaN,NaN,NaN,NaN
924.0,NaN,NaN,0.14195567947508891,NaN,NaN,NaN,NaN
925.0,NaN,NaN,0.14196537176889312,NaN,NaN,NaN,NaN
926.0,NaN,NaN,0.14197506406269733,NaN,NaN,NaN,NaN
927.0,NaN,NaN,0.14198475635650154,NaN,NaN,NaN,NaN
928.0,NaN,NaN,0.14199444865030575,NaN,NaN,NaN,NaN
929.0,NaN,NaN,0.14200414094410996,NaN,NaN,NaN,NaN
930.0,NaN,NaN,0.14201383323791417,NaN,NaN,NaN,NaN
931.0,NaN,NaN,0.14202352553171838,NaN,NaN,NaN,NaN
932.0,NaN,NaN,0.14203321782552258,NaN,NaN,NaN,NaN
933.0,NaN,NaN,0.1420429101193268,NaN,NaN,NaN,NaN
934.0,NaN,NaN,0.142052602413131,NaN,NaN,NaN,NaN
935.0,NaN,NaN,0.1420622947069352,NaN,NaN,NaN,NaN
936.0,NaN,NaN,0.14207198700073942,NaN,NaN,NaN,NaN
937.0,NaN,NaN,0.14208167929454363,NaN,NaN,NaN,NaN
938.0,NaN,NaN,0.14209137158834784,NaN,NaN,NaN,NaN
939.0,NaN,NaN,0.14210106388215205,NaN,NaN,NaN,NaN
940.0,NaN,NaN,0.14211075617595625,NaN,NaN,NaN,NaN
941.0,NaN,NaN,0.14212044846976046,NaN,NaN,NaN,NaN
942.0,NaN,NaN,0.14213014076356467,NaN,NaN,NaN,NaN
943.0,NaN,NaN,0.14213983305736888,NaN,NaN,NaN,NaN
944.0,NaN,NaN,0.1421495253511731,NaN,NaN,NaN,NaN
945.0,NaN,NaN,0.1421592176449773,NaN,NaN,NaN,NaN
946.0,NaN,NaN,0.1421689099387815,NaN,NaN,NaN,NaN
947.0,NaN,NaN,0.14217860223258572,NaN,NaN,NaN,NaN
948.0,NaN,NaN,0.14218829452638992,NaN,NaN,NaN,NaN
949.0,NaN,NaN,0.14219798682019413,NaN,NaN,NaN,NaN
950.0,NaN,NaN,0.14220767911399834,NaN,NaN,NaN,NaN
951.0,NaN,NaN,0.14221737140780255,NaN,NaN,NaN,NaN
952.0,NaN,NaN,0.14222706370160676,NaN,NaN,NaN,NaN
953.0,NaN,NaN,0.14223675599541097,NaN,NaN,NaN,NaN
954.0,NaN,NaN,0.14224644828921518,NaN,NaN,NaN,NaN
955.0,NaN,NaN,0.14225614058301939,NaN,NaN,NaN,NaN
956.0,NaN,NaN,0.1422658328768236,NaN,NaN,NaN,NaN
957.0,NaN,NaN,0.1422755251706278,NaN,NaN,NaN,NaN
958.0,NaN,NaN,0.142285217464432,NaN,NaN,NaN,NaN
959.0,NaN,NaN,0.14229490975823622,NaN,NaN,NaN,NaN
960.0,NaN,NaN,0.14230460205204043,NaN,NaN,NaN,NaN
961.0,NaN,NaN,0.14231429434584464,NaN,NaN,NaN,NaN
962.0,NaN,NaN,0.14232398663964885,NaN,NaN,NaN,NaN
963.0,NaN,NaN,0.14233367893345306,NaN,NaN,NaN,NaN
964.0,NaN,NaN,0.14234337122725726,NaN,NaN,NaN,NaN
965.0,NaN,NaN,0.14235306352106147,NaN,NaN,NaN,NaN
966.0,NaN,NaN,0.14236275581486568,NaN,NaN,NaN,NaN
967.0,NaN,NaN,0.1423724481086699,NaN,NaN,NaN,NaN
968.0,NaN,NaN,0.1423821404024741,NaN,NaN,NaN,NaN
969.0,NaN,NaN,0.1423918326962783,NaN,NaN,NaN,NaN
970.0,NaN,NaN,0.14240152499008252,NaN,NaN,NaN,NaN
971.0,NaN,NaN,0.14241121728388673,NaN,NaN,NaN,NaN
972.0,NaN,NaN,0.14242090957769094,NaN,NaN,NaN,NaN
973.0,NaN,NaN,0.14243060187149514,NaN,NaN,NaN,NaN
974.0,NaN,NaN,0.14244029416529935,NaN,NaN,NaN,NaN
975.0,NaN,NaN,0.14244998645910356,NaN,NaN,NaN,NaN
976.0,NaN,NaN,0.14245967875290777,NaN,NaN,NaN,NaN
977.0,NaN,NaN,0.14246937104671198,NaN,NaN,NaN,NaN
978.0,NaN,NaN,0.1424790633405162,NaN,NaN,NaN,NaN
979.0,NaN,NaN,0.1424887556343204,NaN,NaN,NaN,NaN
980.0,NaN,NaN,0.1424984479281246,NaN,NaN,NaN,NaN
981.0,NaN,NaN,0.14250814022192881,NaN,NaN,NaN,NaN
982.0,NaN,NaN,0.14251783251573302,NaN,NaN,NaN,NaN
983.0,NaN,NaN,0.14252752480953723,NaN,NaN,NaN,NaN
984.0,NaN,NaN,0.14253721710334144,NaN,NaN,NaN,NaN
985.0,NaN,NaN,0.14254690939714565,NaN,NaN,NaN,NaN
986.0,NaN,NaN,0.14255660169094986,NaN,NaN,NaN,NaN
987.0,NaN,NaN,0.14256629398475407,NaN,NaN,NaN,NaN
988.0,NaN,NaN,0.14257598627855828,NaN,NaN,NaN,NaN
989.0,NaN,NaN,0.14258567857236248,NaN,NaN,NaN,NaN
990.0,NaN,NaN,0.1425953708661667,NaN,NaN,NaN,NaN
991.0,NaN,NaN,0.1426050631599709,NaN,NaN,NaN,NaN
992.0,NaN,NaN,0.1426147554537751,NaN,NaN,NaN,NaN
993.0,NaN,NaN,0.14262444774757932,NaN,NaN,NaN,NaN
994.0,NaN,NaN,0.14263414004138353,NaN,NaN,NaN,NaN
995.0,NaN,NaN,0.14264383233518774,NaN,NaN,NaN,NaN
996.0,NaN,NaN,0.14265352462899195,NaN,NaN,NaN,NaN
997.0,NaN,NaN,0.14266321692279615,NaN,NaN,NaN,NaN
998.0,NaN,NaN,0.14267290921660036,NaN,NaN,NaN,NaN
999.0,NaN,NaN,0.14268260151040457,NaN,NaN,NaN,NaN
1000.0,NaN,NaN,0.14269229380420878,NaN,NaN,NaN,NaN
1001.0,NaN,NaN,0.142701986098013,NaN,NaN,NaN,NaN
1002.0,NaN,NaN,0.1427116783918172,NaN,NaN,NaN,NaN
1003.0,NaN,NaN,0.1427213706856214,NaN,NaN,NaN,NaN
1004.0,NaN,NaN,0.14273106297942562,NaN,NaN,NaN,NaN
1005.0,NaN,NaN,0.14274075527322982,NaN,NaN,NaN,NaN
1006.0,NaN,NaN,0.14275044756703403,NaN,NaN,NaN,NaN
1007.0,NaN,NaN,0.14276013986083824,NaN,NaN,NaN,NaN
1008.0,NaN,NaN,0.14276983215464245,NaN,NaN,NaN,NaN
1009.0,NaN,NaN,0.14277952444844666,NaN,NaN,NaN,NaN
1010.0,NaN,NaN,0.14278921674225087,NaN,NaN,NaN,NaN
1011.0,NaN,NaN,0.14279890903605508,NaN,NaN,NaN,NaN
1012.0,NaN,NaN,0.14280860132985929,NaN,NaN,NaN,NaN
1013.0,NaN,NaN,0.1428182936236635,NaN,NaN,NaN,NaN
1014.0,NaN,NaN,0.1428279859174677,NaN,NaN,NaN,NaN
1015.0,NaN,NaN,0.1428376782112719,NaN,NaN,NaN,NaN
1016.0,NaN,NaN,0.14284737050507612,NaN,NaN,NaN,NaN
1017.0,NaN,NaN,0.14285706279888033,NaN,NaN,NaN,NaN
1018.0,NaN,NaN,0.14286675509268454,NaN,NaN,NaN,NaN
1019.0,NaN,NaN,0.14287644738648875,NaN,NaN,NaN,NaN
1020.0,NaN,NaN,0.14288613968029296,NaN,NaN,NaN,NaN
1021.0,NaN,NaN,0.14289583197409716,NaN,NaN,NaN,NaN
1022.0,NaN,NaN,0.14290552426790137,NaN,NaN,NaN,NaN
1023.0,NaN,NaN,0.14291521656170558,NaN,NaN,NaN,NaN
1024.0,NaN,NaN,0.1429249088555098,NaN,NaN,NaN,NaN
1025.0,NaN,NaN,0.142934601149314,NaN,NaN,NaN,NaN
1026.0,NaN,NaN,0.1429442934431182,NaN,NaN,NaN,NaN
1027.0,NaN,NaN,0.14295398573692242,NaN,NaN,NaN,NaN
1028.0,NaN,NaN,0.14296367803072663,NaN,NaN,NaN,NaN
1029.0,NaN,NaN,0.14297337032453084,NaN,NaN,NaN,NaN
1030.0,NaN,NaN,0.14298306261833504,NaN,NaN,NaN,NaN
1031.0,NaN,NaN,0.14299275491213925,NaN,NaN,NaN,NaN
1032.0,NaN,NaN,0.14300244720594346,NaN,NaN,NaN,NaN
1033.0,NaN,NaN,0.14301213949974767,NaN,NaN,NaN,NaN
1034.0,NaN,NaN,0.14302183179355188,NaN,NaN,NaN,NaN
1035.0,NaN,NaN,0.1430315240873561,NaN,NaN,NaN,NaN
1036.0,NaN,NaN,0.1430412163811603,NaN,NaN,NaN,NaN
1037.0,NaN,NaN,0.1430509086749645,NaN,NaN,NaN,NaN
1038.0,NaN,NaN,0.14306060096876871,NaN,NaN,NaN,NaN
1039.0,NaN,NaN,0.14307029326257292,NaN,NaN,NaN,NaN
1040.0,NaN,NaN,0.14307998555637713,NaN,NaN,NaN,NaN
1041.0,NaN,NaN,0.14308967785018134,NaN,NaN,NaN,NaN
1042.0,NaN,NaN,0.14309937014398555,NaN,NaN,NaN,NaN
1043.0,NaN,NaN,0.14310906243778976,NaN,NaN,NaN,NaN
1044.0,NaN,NaN,0.14311875473159397,NaN,NaN,NaN,NaN
1045.0,NaN,NaN,0.14312844702539818,NaN,NaN,NaN,NaN
1046.0,NaN,NaN,0.14313813931920238,NaN,NaN,NaN,NaN
1047.0,NaN,NaN,0.1431478316130066,NaN,NaN,NaN,NaN
1048.0,NaN,NaN,0.1431575239068108,NaN,NaN,NaN,NaN
1049.0,NaN,NaN,0.143167216200615,NaN,NaN,NaN,NaN
1050.0,NaN,NaN,0.14317690849441922,NaN,NaN,NaN,NaN
1051.0,NaN,NaN,0.14318660078822343,NaN,NaN,NaN,NaN
1052.0,NaN,NaN,0.14319629308202764,NaN,NaN,NaN,NaN
1053.0,NaN,NaN,0.14320598537583185,NaN,NaN,NaN,NaN
1054.0,NaN,NaN,0.14321567766963605,NaN,NaN,NaN,NaN
1055.0,NaN,NaN,0.14322536996344026,NaN,NaN,NaN,NaN
1056.0,NaN,NaN,0.14323506225724447,NaN,NaN,NaN,NaN
1057.0,NaN,NaN,0.14324475455104868,NaN,NaN,NaN,NaN
1058.0,NaN,NaN,0.1432544468448529,NaN,NaN,NaN,NaN
1059.0,NaN,NaN,0.1432641391386571,NaN,NaN,NaN,NaN
1060.0,NaN,NaN,0.1432738314324613,NaN,NaN,NaN,NaN
1061.0,NaN,NaN,0.14328352372626552,NaN,NaN,NaN,NaN
1062.0,NaN,NaN,0.14329321602006972,NaN,NaN,NaN,NaN
1063.0,NaN,NaN,0.14330290831387393,NaN,NaN,NaN,NaN
1064.0,NaN,NaN,0.14331260060767814,NaN,NaN,NaN,NaN
1065.0,NaN,NaN,0.14332229290148235,NaN,NaN,NaN,NaN
1066.0,NaN,NaN,0.14333198519528656,NaN,NaN,NaN,NaN
1067.0,NaN,NaN,0.14334167748909077,NaN,NaN,NaN,NaN
1068.0,NaN,NaN,0.14335136978289498,NaN,NaN,NaN,NaN
1069.0,NaN,NaN,0.14336106207669919,NaN,NaN,NaN,NaN
1070.0,NaN,NaN,0.1433707543705034,NaN,NaN,NaN,NaN
1071.0,NaN,NaN,0.1433804466643076,NaN,NaN,NaN,NaN
1072.0,NaN,NaN,0.1433901389581118,NaN,NaN,NaN,NaN
1073.0,NaN,NaN,0.14339983125191602,NaN,NaN,NaN,NaN
1074.0,NaN,NaN,0.14340952354572023,NaN,NaN,NaN,NaN
1075.0,NaN,NaN,0.14341921583952444,NaN,NaN,NaN,NaN
1076.0,NaN,NaN,0.14342890813332865,NaN,NaN,NaN,NaN
1077.0,NaN,NaN,0.14343860042713286,NaN,NaN,NaN,NaN
1078.0,NaN,NaN,0.14344829272093707,NaN,NaN,NaN,NaN
1079.0,NaN,NaN,0.14345798501474127,NaN,NaN,NaN,NaN
1080.0,NaN,NaN,0.14346767730854548,NaN,NaN,NaN,NaN
1081.0,NaN,NaN,0.1434773696023497,NaN,NaN,NaN,NaN
1082.0,NaN,NaN,0.1434870618961539,NaN,NaN,NaN,NaN
1083.0,NaN,NaN,0.1434967541899581,NaN,NaN,NaN,NaN
1084.0,NaN,NaN,0.14350644648376232,NaN,NaN,NaN,NaN
1085.0,NaN,NaN,0.14351613877756653,NaN,NaN,NaN,NaN
1086.0,NaN,NaN,0.14352583107137074,NaN,NaN,NaN,NaN
1087.0,NaN,NaN,0.14353552336517494,NaN,NaN,NaN,NaN
1088.0,NaN,NaN,0.14354521565897915,NaN,NaN,NaN,NaN
1089.0,NaN,NaN,0.14355490795278336,NaN,NaN,NaN,NaN
1090.0,NaN,NaN,0.14356460024658757,NaN,NaN,NaN,NaN
1091.0,NaN,NaN,0.14357429254039178,NaN,NaN,NaN,NaN
1092.0,NaN,NaN,0.143583984834196,NaN,NaN,NaN,NaN
1093.0,NaN,NaN,0.1435936771280002,NaN,NaN,NaN,NaN
1094.0,NaN,NaN,0.1436033694218044,NaN,NaN,NaN,NaN
1095.0,NaN,NaN,0.14361306171560861,NaN,NaN,NaN,NaN
1096.0,NaN,NaN,0.14362275400941282,NaN,NaN,NaN,NaN
1097.0,NaN,NaN,0.14363244630321703,NaN,NaN,NaN,NaN
1098.0,NaN,NaN,0.14364213859702124,NaN,NaN,NaN,NaN
1099.0,NaN,NaN,0.14365183089082545,NaN,NaN,NaN,NaN
1100.0,NaN,NaN,0.14366152318462966,NaN,NaN,NaN,NaN
1101.0,NaN,NaN,0.14367121547843387,NaN,NaN,NaN,NaN
1102.0,NaN,NaN,0.14368090777223808,NaN,NaN,NaN,NaN
1103.0,NaN,NaN,0.14369060006604228,NaN,NaN,NaN,NaN
1104.0,NaN,NaN,0.1437002923598465,NaN,NaN,NaN,NaN
1105.0,NaN,NaN,0.1437099846536507,NaN,NaN,NaN,NaN
1106.0,NaN,NaN,0.1437196769474549,NaN,NaN,NaN,NaN
1107.0,NaN,NaN,0.14372936924125912,NaN,NaN,NaN,NaN
1108.0,NaN,NaN,0.14373906153506333,NaN,NaN,NaN,NaN
1109.0,NaN,NaN,0.14374875382886754,NaN,NaN,NaN,NaN
1110.0,NaN,NaN,0.14375844612267175,NaN,NaN,NaN,NaN
1111.0,NaN,NaN,0.14376813841647595,NaN,NaN,NaN,NaN
1112.0,NaN,NaN,0.14377783071028016,NaN,NaN,NaN,NaN
1113.0,NaN,NaN,0.14378752300408437,NaN,NaN,NaN,NaN
1114.0,NaN,NaN,0.14379721529788858,NaN,NaN,NaN,NaN
1115.0,NaN,NaN,0.1438069075916928,NaN,NaN,NaN,NaN
1116.0,NaN,NaN,0.143816599885497,NaN,NaN,NaN,NaN
1117.0,NaN,NaN,0.1438262921793012,NaN,NaN,NaN,NaN
1118.0,NaN,NaN,0.14383598447310542,NaN,NaN,NaN,NaN
1119.0,NaN,NaN,0.14384567676690962,NaN,NaN,NaN,NaN
1120.0,NaN,NaN,0.14385536906071383,NaN,NaN,NaN,NaN
1121.0,NaN,NaN,0.14386506135451804,NaN,NaN,NaN,NaN
1122.0,NaN,NaN,0.14387475364832225,NaN,NaN,NaN,NaN
1123.0,NaN,NaN,0.14388444594212646,NaN,NaN,NaN,NaN
1124.0,NaN,NaN,0.14389413823593067,NaN,NaN,NaN,NaN
1125.0,NaN,NaN,0.14390383052973488,NaN,NaN,NaN,NaN
1126.0,NaN,NaN,0.1439135228235391,NaN,NaN,NaN,NaN
1127.0,NaN,NaN,0.1439232151173433,NaN,NaN,NaN,NaN
1128.0,NaN,NaN,0.1439329074111475,NaN,NaN,NaN,NaN
1129.0,NaN,NaN,0.1439425997049517,NaN,NaN,NaN,NaN
1130.0,NaN,NaN,0.14395229199875592,NaN,NaN,NaN,NaN
1131.0,NaN,NaN,0.14396198429256013,NaN,NaN,NaN,NaN
1132.0,NaN,NaN,0.14397167658636434,NaN,NaN,NaN,NaN
1133.0,NaN,NaN,0.14398136888016855,NaN,NaN,NaN,NaN
1134.0,NaN,NaN,0.14399106117397276,NaN,NaN,NaN,NaN
1135.0,NaN,NaN,0.14400075346777697,NaN,NaN,NaN,NaN
1136.0,NaN,NaN,0.14401044576158117,NaN,NaN,NaN,NaN
1137.0,NaN,NaN,0.14402013805538538,NaN,NaN,NaN,NaN
1138.0,NaN,NaN,0.1440298303491896,NaN,NaN,NaN,NaN
1139.0,NaN,NaN,0.1440395226429938,NaN,NaN,NaN,NaN
1140.0,NaN,NaN,0.144049214936798,NaN,NaN,NaN,NaN
1141.0,NaN,NaN,0.14405890723060222,NaN,NaN,NaN,NaN
1142.0,NaN,NaN,0.14406859952440643,NaN,NaN,NaN,NaN
1143.0,NaN,NaN,0.14407829181821064,NaN,NaN,NaN,NaN
1144.0,NaN,NaN,0.14408798411201484,NaN,NaN,NaN,NaN
1145.0,NaN,NaN,0.14409767640581905,NaN,NaN,NaN,NaN
1146.0,NaN,NaN,0.14410736869962326,NaN,NaN,NaN,NaN
1147.0,NaN,NaN,0.14411706099342747,NaN,NaN,NaN,NaN
1148.0,NaN,NaN,0.14412675328723168,NaN,NaN,NaN,NaN
1149.0,NaN,NaN,0.1441364455810359,NaN,NaN,NaN,NaN
1150.0,NaN,NaN,0.1441461378748401,NaN,NaN,NaN,NaN
1151.0,NaN,NaN,0.1441558301686443,NaN,NaN,NaN,NaN
1152.0,NaN,NaN,0.14416552246244851,NaN,NaN,NaN,NaN
1153.0,NaN,NaN,0.14417521475625272,NaN,NaN,NaN,NaN
1154.0,NaN,NaN,0.14418490705005693,NaN,NaN,NaN,NaN
1155.0,NaN,NaN,0.14419459934386114,NaN,NaN,NaN,NaN
1156.0,NaN,NaN,0.14420429163766535,NaN,NaN,NaN,NaN
1157.0,NaN,NaN,0.14421398393146956,NaN,NaN,NaN,NaN
1158.0,NaN,NaN,0.14422367622527377,NaN,NaN,NaN,NaN
1159.0,NaN,NaN,0.14423336851907798,NaN,NaN,NaN,NaN
1160.0,NaN,NaN,0.14424306081288218,NaN,NaN,NaN,NaN
1161.0,NaN,NaN,0.1442527531066864,NaN,NaN,NaN,NaN
1162.0,NaN,NaN,0.1442624454004906,NaN,NaN,NaN,NaN
1163.0,NaN,NaN,0.1442721376942948,NaN,NaN,NaN,NaN
1164.0,NaN,NaN,0.14428182998809902,NaN,NaN,NaN,NaN
1165.0,NaN,NaN,0.14429152228190323,NaN,NaN,NaN,NaN
1166.0,NaN,NaN,0.14430121457570744,NaN,NaN,NaN,NaN
1167.0,NaN,NaN,0.14431090686951165,NaN,NaN,NaN,NaN
1168.0,NaN,NaN,0.14432059916331585,NaN,NaN,NaN,NaN
1169.0,NaN,NaN,0.14433029145712006,NaN,NaN,NaN,NaN
1170.0,NaN,NaN,0.14433998375092427,NaN,NaN,NaN,NaN
1171.0,NaN,NaN,0.14434967604472848,NaN,NaN,NaN,NaN
1172.0,NaN,NaN,0.1443593683385327,NaN,NaN,NaN,NaN
1173.0,NaN,NaN,0.1443690606323369,NaN,NaN,NaN,NaN
1174.0,NaN,NaN,0.1443787529261411,NaN,NaN,NaN,NaN
1175.0,NaN,NaN,0.14438844521994532,NaN,NaN,NaN,NaN
1176.0,NaN,NaN,0.14439813751374952,NaN,NaN,NaN,NaN
1177.0,NaN,NaN,0.14440782980755373,NaN,NaN,NaN,NaN
1178.0,NaN,NaN,0.14441752210135794,NaN,NaN,NaN,NaN
1179.0,NaN,NaN,0.14442721439516215,NaN,NaN,NaN,NaN
1180.0,NaN,NaN,0.14443690668896636,NaN,NaN,NaN,NaN
1181.0,NaN,NaN,0.14444659898277057,NaN,NaN,NaN,NaN
1182.0,NaN,NaN,0.14445629127657478,NaN,NaN,NaN,NaN
1183.0,NaN,NaN,0.144465983570379,NaN,NaN,NaN,NaN
1184.0,NaN,NaN,0.1444756758641832,NaN,NaN,NaN,NaN
1185.0,NaN,NaN,0.1444853681579874,NaN,NaN,NaN,NaN
1186.0,NaN,NaN,0.1444950604517916,NaN,NaN,NaN,NaN
1187.0,NaN,NaN,0.14450475274559582,NaN,NaN,NaN,NaN
1188.0,NaN,NaN,0.14451444503940003,NaN,NaN,NaN,NaN
1189.0,NaN,NaN,0.14452413733320424,NaN,NaN,NaN,NaN
1190.0,NaN,NaN,0.14453382962700845,NaN,NaN,NaN,NaN
1191.0,NaN,NaN,0.14454352192081266,NaN,NaN,NaN,NaN
1192.0,NaN,NaN,0.14455321421461687,NaN,NaN,NaN,NaN
1193.0,NaN,NaN,0.14456290650842107,NaN,NaN,NaN,NaN
1194.0,NaN,NaN,0.14457259880222528,NaN,NaN,NaN,NaN
1195.0,NaN,NaN,0.1445822910960295,NaN,NaN,NaN,NaN
1196.0,NaN,NaN,0.1445919833898337,NaN,NaN,NaN,NaN
1197.0,NaN,NaN,0.1446016756836379,NaN,NaN,NaN,NaN
1198.0,NaN,NaN,0.14461136797744212,NaN,NaN,NaN,NaN
1199.0,NaN,NaN,0.14462106027124633,NaN,NaN,NaN,NaN
1200.0,NaN,NaN,0.14463075256505054,NaN,NaN,NaN,NaN
1201.0,NaN,NaN,0.14464044485885474,NaN,NaN,NaN,NaN
1202.0,NaN,NaN,0.14465013715265895,NaN,NaN,NaN,NaN
1203.0,NaN,NaN,0.14465982944646316,NaN,NaN,NaN,NaN
1204.0,NaN,NaN,0.14466952174026737,NaN,NaN,NaN,NaN
1205.0,NaN,NaN,0.14467921403407158,NaN,NaN,NaN,NaN
1206.0,NaN,NaN,0.1446889063278758,NaN,NaN,NaN,NaN
1207.0,NaN,NaN,0.14469859862168,NaN,NaN,NaN,NaN
1208.0,NaN,NaN,0.1447082909154842,NaN,NaN,NaN,NaN
1209.0,NaN,NaN,0.14471798320928841,NaN,NaN,NaN,NaN
1210.0,NaN,NaN,0.14472767550309262,NaN,NaN,NaN,NaN
1211.0,NaN,NaN,0.14473736779689683,NaN,NaN,NaN,NaN
1212.0,NaN,NaN,0.14474706009070104,NaN,NaN,NaN,NaN
1213.0,NaN,NaN,0.14475675238450525,NaN,NaN,NaN,NaN
1214.0,NaN,NaN,0.14476644467830946,NaN,NaN,NaN,NaN
1215.0,NaN,NaN,0.14477613697211367,NaN,NaN,NaN,NaN
1216.0,NaN,NaN,0.14478582926591788,NaN,NaN,NaN,NaN
1217.0,NaN,NaN,0.14479552155972208,NaN,NaN,NaN,NaN
1218.0,NaN,NaN,0.1448052138535263,NaN,NaN,NaN,NaN
1219.0,NaN,NaN,0.1448149061473305,NaN,NaN,NaN,NaN
1220.0,NaN,NaN,0.1448245984411347,NaN,NaN,NaN,NaN
1221.0,NaN,NaN,0.14483429073493892,NaN,NaN,NaN,NaN
1222.0,NaN,NaN,0.14484398302874313,NaN,NaN,NaN,NaN
1223.0,NaN,NaN,0.14485367532254734,NaN,NaN,NaN,NaN
1224.0,NaN,NaN,0.14486336761635155,NaN,NaN,NaN,NaN
1225.0,NaN,NaN,0.14487305991015575,NaN,NaN,NaN,NaN
1226.0,NaN,NaN,0.14488275220395996,NaN,NaN,NaN,NaN
1227.0,NaN,NaN,0.14489244449776417,NaN,NaN,NaN,NaN
1228.0,NaN,NaN,0.14490213679156838,NaN,NaN,NaN,NaN
1229.0,NaN,NaN,0.1449118290853726,NaN,NaN,NaN,NaN
1230.0,NaN,NaN,0.1449215213791768,NaN,NaN,NaN,NaN
1231.0,NaN,NaN,0.144931213672981,NaN,NaN,NaN,NaN
1232.0,NaN,NaN,0.14494090596678522,NaN,NaN,NaN,NaN
1233.0,NaN,NaN,0.14495059826058942,NaN,NaN,NaN,NaN
1234.0,NaN,NaN,0.14496029055439363,NaN,NaN,NaN,NaN
1235.0,NaN,NaN,0.14496998284819784,NaN,NaN,NaN,NaN
1236.0,NaN,NaN,0.14497967514200205,NaN,NaN,NaN,NaN
1237.0,NaN,NaN,0.14498936743580626,NaN,NaN,NaN,NaN
1238.0,NaN,NaN,0.14499905972961047,NaN,NaN,NaN,NaN
1239.0,NaN,NaN,0.14500875202341468,NaN,NaN,NaN,NaN
1240.0,NaN,NaN,0.1450184443172189,NaN,NaN,NaN,NaN
1241.0,NaN,NaN,0.1450281366110231,NaN,NaN,NaN,NaN
1242.0,NaN,NaN,0.1450378289048273,NaN,NaN,NaN,NaN
1243.0,NaN,NaN,0.1450475211986315,NaN,NaN,NaN,NaN
1244.0,NaN,NaN,0.14505721349243572,NaN,NaN,NaN,NaN
1245.0,NaN,NaN,0.14506690578623993,NaN,NaN,NaN,NaN
1246.0,NaN,NaN,0.14507659808004414,NaN,NaN,NaN,NaN
1247.0,NaN,NaN,0.14508629037384835,NaN,NaN,NaN,NaN
1248.0,NaN,NaN,0.14509598266765256,NaN,NaN,NaN,NaN
1249.0,NaN,NaN,0.14510567496145677,NaN,NaN,NaN,NaN
1250.0,NaN,NaN,0.14511536725526097,NaN,NaN,NaN,NaN
1251.0,NaN,NaN,0.14512505954906518,NaN,NaN,NaN,NaN
1252.0,NaN,NaN,0.1451347518428694,NaN,NaN,NaN,NaN
1253.0,NaN,NaN,0.1451444441366736,NaN,NaN,NaN,NaN
1254.0,NaN,NaN,0.1451541364304778,NaN,NaN,NaN,NaN
1255.0,NaN,NaN,0.14516382872428202,NaN,NaN,NaN,NaN
1256.0,NaN,NaN,0.14517352101808623,NaN,NaN,NaN,NaN
1257.0,NaN,NaN,0.14518321331189044,NaN,NaN,NaN,NaN
1258.0,NaN,NaN,0.14519290560569464,NaN,NaN,NaN,NaN
1259.0,NaN,NaN,0.14520259789949885,NaN,NaN,NaN,NaN
1260.0,NaN,NaN,0.14521229019330306,NaN,NaN,NaN,NaN
1261.0,NaN,NaN,0.14522198248710727,NaN,NaN,NaN,NaN
1262.0,NaN,NaN,0.14523167478091148,NaN,NaN,NaN,NaN
1263.0,NaN,NaN,0.1452413670747157,NaN,NaN,NaN,NaN
1264.0,NaN,NaN,0.1452510593685199,NaN,NaN,NaN,NaN
1265.0,NaN,NaN,0.1452607516623241,NaN,NaN,NaN,NaN
1266.0,NaN,NaN,0.14527044395612831,NaN,NaN,NaN,NaN
1267.0,NaN,NaN,0.14528013624993252,NaN,NaN,NaN,NaN
1268.0,NaN,NaN,0.14528982854373673,NaN,NaN,NaN,NaN
1269.0,NaN,NaN,0.14529952083754094,NaN,NaN,NaN,NaN
1270.0,NaN,NaN,0.14530921313134515,NaN,NaN,NaN,NaN
1271.0,NaN,NaN,0.14531890542514936,NaN,NaN,NaN,NaN
1272.0,NaN,NaN,0.14532859771895357,NaN,NaN,NaN,NaN
1273.0,NaN,NaN,0.14533829001275778,NaN,NaN,NaN,NaN
1274.0,NaN,NaN,0.14534798230656198,NaN,NaN,NaN,NaN
1275.0,NaN,NaN,0.1453576746003662,NaN,NaN,NaN,NaN
1276.0,NaN,NaN,0.1453673668941704,NaN,NaN,NaN,NaN
1277.0,NaN,NaN,0.1453770591879746,NaN,NaN,NaN,NaN
1278.0,NaN,NaN,0.14538675148177882,NaN,NaN,NaN,NaN
1279.0,NaN,NaN,0.14539644377558303,NaN,NaN,NaN,NaN
1280.0,NaN,NaN,0.14540613606938724,NaN,NaN,NaN,NaN
1281.0,NaN,NaN,0.14541582836319145,NaN,NaN,NaN,NaN
1282.0,NaN,NaN,0.14542552065699565,NaN,NaN,NaN,NaN
1283.0,NaN,NaN,0.14543521295079986,NaN,NaN,NaN,NaN
1284.0,NaN,NaN,0.14544490524460407,NaN,NaN,NaN,NaN
1285.0,NaN,NaN,0.14545459753840828,NaN,NaN,NaN,NaN
1286.0,NaN,NaN,0.1454642898322125,NaN,NaN,NaN,NaN
1287.0,NaN,NaN,0.1454739821260167,NaN,NaN,NaN,NaN
1288.0,NaN,NaN,0.1454836744198209,NaN,NaN,NaN,NaN
